idx,lat,long,alt,impValue,valYear,stories,zipCode,squareFeet,mktValue,className,disRate,selfMoveYear,motMoveYear,selfMoveFlag,motiMoveFlag,freeRiderFlag,movedOutFlag,property,cumuLoss
2647,29.287542,-94.831026,1.5,61990,2018,1,77551,5489,69690,L,0.18,22,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2648,29.299975,-94.786192,4.4,154160,2018,1,77550,5097,173230,M,0.12,200,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2649,29.32357,-94.772369,2.4,180330,2018,1,77550,7275,208650,M,0.12,6,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2650,29.300373,-94.781071,3.6,148170,2018,1,77550,5097,167240,M,0.12,30,6,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2651,29.281247,-94.821968,1.5,32820,2018,1,77551,2962,45200,L,0.18,26,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2652,29.164584,-95.000382,2,337350,2018,1,77554,24699,584570,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2653,29.295354,-94.799432,2.6,97860,2018,1,77550,7275,119990,L,0.18,58,32,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2654,29.189331,-94.978913,1.5,128290,2018,1,77554,8059,152290,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2655,29.128622,-95.067982,1.5,146270,2018,1,77554,39988,216270,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2656,29.27514,-94.838344,3.5,139240,2018,1,77551,6229,150000,L,0.18,56,32,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2657,29.273965,-94.822841,3,128420,2018,1,77551,6273,149880,L,0.18,53,31,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2658,29.28126,-94.821918,1.5,81820,2018,1,77551,2962,94200,L,0.18,21,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2659,29.288552,-94.828205,0.5,50550,2018,1,77551,2962,61050,L,0.18,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2660,29.261342,-94.846954,1.8,104310,2018,1,77551,6970,122510,L,0.18,30,5,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2661,29.278683,-94.819305,2,67340,2018,1,77551,2047,74520,L,0.18,41,20,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2662,29.289843,-94.796375,2.9,179330,2018,1,77550,5140,198490,M,0.12,18,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2663,29.139526,-95.049969,1.5,134500,2018,1,77554,4487,220000,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2664,29.305002,-94.775117,1.5,39350,2018,1,77550,3441,52070,L,0.18,25,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2665,29.139856,-95.042996,3.4,165360,2018,1,77554,5968,192450,M,0.12,26,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2666,29.202526,-94.938706,2.3,199050,2018,1,77554,7275,292550,M,0.12,5,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2667,29.288929,-94.806636,2.2,105990,2018,1,77550,5140,125150,L,0.18,42,23,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2668,29.295057,-94.782854,0.4,72730,2018,1,77550,1917,79880,L,0.18,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2669,29.183346,-94.977642,2.7,108050,2018,1,77554,6882,128470,L,0.18,56,32,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2670,29.194797,-94.985137,2.6,157060,2018,1,77554,5489,279440,M,0.12,21,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2671,29.140822,-95.052664,1.5,150480,2018,1,77554,6055,266000,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2672,29.296085,-94.917533,1.7,351360,2018,1,77554,10803,486360,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2673,29.307547,-94.776302,1.2,103810,2018,1,77550,2570,113350,L,0.18,2,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2674,29.190371,-94.977218,2.2,181930,2018,1,77554,8059,205930,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2675,29.288062,-94.804296,0.2,128700,2018,1,77550,2483,137980,L,0.18,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2676,29.287176,-94.809701,0.1,123560,2018,1,77550,3398,136310,L,0.18,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2677,29.288548,-94.817035,1.4,165530,2018,1,77551,5968,194780,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2678,29.125822,-95.068183,1.6,54370,2018,1,77554,17468,85000,L,0.18,28,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2679,29.281432,-94.878301,3.3,252210,2018,1,77554,13504,309220,M,0.12,13,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2680,29.282046,-94.804304,1,157490,2018,1,77550,5445,177840,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2681,29.297325,-94.911357,4.1,182130,2018,1,77554,4487,251680,M,0.12,56,32,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2682,29.130626,-95.060026,2.9,117640,2018,1,77554,5576,141050,L,0.18,56,32,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2683,29.283516,-94.811573,3,164970,2018,1,77550,9278,197120,M,0.12,22,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2684,29.284832,-94.800255,1.1,95130,2018,1,77550,2570,104710,L,0.18,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2685,29.267702,-94.837985,3,238080,2018,1,77551,7667,274660,M,0.12,11,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2686,29.279928,-94.810187,1.1,85610,2018,1,77550,2526,95150,L,0.18,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2687,29.276165,-94.834174,1.4,31380,2018,1,77551,3136,41780,L,0.18,20,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2688,29.296837,-94.815349,3.3,70800,2018,1,77550,3441,78560,L,0.18,200,46,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2689,29.288714,-94.807456,1.5,104470,2018,1,77550,5140,123630,L,0.18,19,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2690,29.285075,-94.821322,2.3,119840,2018,1,77551,5968,144590,L,0.18,42,24,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2691,29.196102,-94.982837,2.6,204490,2018,1,77554,9453,436880,M,0.12,20,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2692,29.301688,-94.778128,1.5,72300,2018,1,77550,5097,88370,L,0.18,22,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2693,29.252524,-94.867309,2.5,141330,2018,1,77554,5837,172410,M,0.12,16,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2694,29.288932,-94.801478,2.9,102140,2018,1,77550,7623,129490,L,0.18,200,35,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2695,29.258398,-94.844436,3,138410,2018,1,77551,6273,150700,L,0.18,49,29,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2696,29.274088,-94.824934,1.5,119980,2018,1,77551,6273,141400,L,0.18,17,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2697,29.254636,-94.867334,0.4,142580,2018,1,77554,4792,166100,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2698,29.288856,-94.820749,3.3,170120,2018,1,77551,5489,191850,M,0.12,24,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2699,29.285668,-94.805187,1.5,126000,2018,1,77550,5532,146510,L,0.18,16,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2700,29.288331,-94.797646,1.7,152280,2018,1,77550,3398,165020,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2701,29.285327,-94.822441,0.1,119670,2018,1,77551,7667,149960,L,0.18,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2702,29.16957,-94.997992,4,197555,2018,1,77554,174240,357555,M,0.12,45,29,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2703,29.313058,-94.768565,2,181320,2018,1,77550,6011,201270,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2704,29.236835,-94.882003,1.5,252460,2018,1,77554,5271,290000,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2705,29.288939,-94.800948,1.3,152770,2018,1,77550,5009,171850,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2706,29.286088,-94.839531,1.4,83490,2018,1,77551,5227,105810,L,0.18,15,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2707,29.3091,-94.787101,1.1,15680,2018,1,77550,3049,21710,L,0.18,2,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2708,29.180071,-94.974814,0.9,195750,2018,1,77554,9714,325770,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2709,29.272068,-94.835811,2.5,168920,2018,1,77551,4617,182720,M,0.12,11,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2710,29.213604,-94.919653,1.4,214920,2018,1,77554,5968,291420,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2711,29.143374,-95.037206,1.6,205270,2018,1,77554,9060,230000,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2712,29.283382,-94.815399,4.2,71920,2018,1,77551,2962,84300,L,0.18,200,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2713,29.145429,-95.045637,2.4,110990,2018,1,77554,6360,232290,M,0.12,22,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2714,29.229003,-94.919205,3.8,328720,2018,1,77554,10106,498550,M,0.12,20,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2715,29.291847,-94.812368,1.5,15930,2018,1,77550,1350,20200,L,0.18,27,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2716,29.285068,-94.830263,1.5,70420,2018,1,77551,6186,79000,L,0.18,21,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2717,29.281974,-94.818364,1.5,63930,2018,1,77551,2962,76310,L,0.18,22,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2718,29.138629,-95.050414,2.6,190030,2018,1,77554,4487,275530,M,0.12,15,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2719,29.279437,-94.808775,2.1,131740,2018,1,77550,5140,150900,L,0.18,35,15,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2720,29.278432,-94.817809,3.6,249510,2018,1,77551,5924,274050,M,0.12,17,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2721,29.268584,-94.841384,2.7,96070,2018,1,77551,6360,115790,L,0.18,200,34,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2722,29.143682,-95.043495,3.3,82950,2018,1,77554,6229,111260,L,0.18,200,44,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2723,29.141559,-95.042424,3.9,121680,2018,1,77554,5968,148770,L,0.18,200,47,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2724,29.287679,-94.822229,1,192800,2018,1,77551,5576,215900,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2725,29.282211,-94.810565,3.4,102410,2018,1,77550,5140,121570,L,0.18,200,39,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2726,29.296731,-94.793613,1.5,10560,2018,1,77550,2178,17370,L,0.18,27,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2727,29.214508,-94.935389,1.5,232780,2018,1,77554,6621,287310,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2728,29.315689,-94.772073,4.2,148120,2018,1,77550,6490,166830,M,0.12,200,43,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2729,29.147215,-95.045664,0.3,214060,2018,1,77554,6360,369190,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2730,29.28249,-94.801177,2.8,138920,2018,1,77550,3441,151640,L,0.18,47,28,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2731,29.282665,-94.811839,3.9,56170,2018,1,77550,3920,70800,L,0.18,200,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2732,29.293965,-94.809108,0.8,36040,2018,1,77550,5009,54750,L,0.18,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2733,29.29329,-94.861754,1.5,148650,2018,1,77554,7492,171750,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2734,29.278223,-94.841331,1.4,152420,2018,1,77551,10237,165120,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2735,29.29353,-94.799894,2,105220,2018,1,77550,1481,110010,L,0.18,35,13,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2736,29.301102,-94.777047,2.9,50780,2018,1,77550,2657,59180,L,0.18,200,51,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2737,29.28325,-94.825067,2.8,86340,2018,1,77551,3354,98150,L,0.18,200,37,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2738,29.298003,-94.915242,4,227920,2018,1,77554,4095,308610,M,0.12,37,21,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2739,29.191814,-94.979865,2.7,247580,2018,1,77554,13199,382680,M,0.12,11,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2740,29.190502,-94.980309,1.5,149940,2018,1,77554,6621,217490,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2741,29.297863,-94.815316,2.6,16300,2018,1,77550,2875,22760,L,0.18,200,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2742,29.217206,-94.912548,1.5,173600,2018,1,77554,5184,240220,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2743,29.288658,-94.808197,3.6,134520,2018,1,77550,5140,153680,M,0.12,32,9,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2744,29.286975,-94.81965,2.8,91450,2018,1,77551,4922,111000,L,0.18,200,36,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2745,29.282338,-94.80286,1.5,203810,2018,1,77550,5140,222890,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2746,29.307305,-94.777219,2.3,100920,2018,1,77550,5140,120000,L,0.18,46,27,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2747,29.320617,-94.77067,2.3,141860,2018,1,77550,5837,167480,M,0.12,7,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2748,29.277857,-94.819939,1.9,134330,2018,1,77551,5968,159080,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2749,29.290978,-94.806593,2.8,171460,2018,1,77550,5009,190540,M,0.12,18,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2750,29.242823,-94.902644,1.5,269940,2018,1,77554,40772,304930,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2751,29.288522,-94.824702,1.5,46070,2018,1,77551,8973,75470,L,0.18,25,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2752,29.268575,-94.842068,1.5,113890,2018,1,77551,6578,134350,L,0.18,18,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2753,29.290986,-94.8081,1.5,75940,2018,1,77550,4574,93000,L,0.18,21,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2754,29.299251,-94.802653,2.6,77630,2018,1,77550,6708,91070,L,0.18,200,36,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2755,29.199445,-94.945038,4.6,285010,2018,1,77554,8451,365010,M,0.12,200,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2756,29.275117,-94.838401,0.1,160640,2018,1,77551,12458,177970,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2757,29.278826,-94.840094,2.9,159680,2018,1,77551,6970,184640,M,0.12,22,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2758,29.109714,-95.089874,2.1,181360,2018,1,77554,4400,270000,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2759,29.298676,-94.789608,2.4,111160,2018,1,77550,4617,128400,L,0.18,46,27,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2760,29.275713,-94.828288,1.5,18310,2018,1,77551,1699,20700,L,0.18,27,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2761,29.286537,-94.794088,4.3,3110,2018,1,77550,2570,17620,L,0.18,200,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2762,29.296527,-94.927124,2.9,281580,2018,1,77554,4661,476800,M,0.12,12,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2763,29.142873,-95.051988,3.3,221010,2018,1,77554,6055,368750,M,0.12,22,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2764,29.306571,-94.780018,2.5,119350,2018,1,77550,5140,141320,L,0.18,47,28,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2765,29.289881,-94.819901,2.6,161960,2018,1,77551,4922,181510,M,0.12,15,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2766,29.28925,-94.827073,1.7,113720,2018,1,77551,5968,134720,L,0.18,26,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2767,29.276617,-94.814219,2.3,234850,2018,1,77551,5968,268600,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2768,29.288892,-94.80732,3.1,120880,2018,1,77550,5097,139950,L,0.18,57,32,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2769,29.315789,-94.771693,1.5,148940,2018,1,77550,5968,166270,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2770,29.268704,-94.843062,3,160800,2018,1,77551,6578,181260,M,0.12,22,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2771,29.293884,-94.803855,2.8,77340,2018,1,77550,5097,93520,L,0.18,200,39,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2772,29.289553,-94.804805,2.2,135940,2018,1,77550,5009,154700,M,0.12,4,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2773,29.289231,-94.823536,2.7,36090,2018,1,77551,2962,46590,L,0.18,200,55,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2774,29.274282,-94.822949,1.3,156360,2018,1,77551,6273,177820,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2775,29.276705,-94.833024,0.5,83800,2018,1,77551,12589,124200,L,0.18,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2776,29.289544,-94.804493,2.7,105320,2018,1,77550,3311,117650,L,0.18,56,32,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2777,29.217759,-94.942659,1.6,210490,2018,1,77554,4487,240190,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2778,29.145138,-95.04824,0.6,359120,2018,1,77554,12371,660000,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2779,29.188627,-94.977477,2.6,113040,2018,1,77554,8189,137420,L,0.18,51,30,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2780,29.308124,-94.776235,1.4,57590,2018,1,77550,3833,71910,L,0.18,17,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2781,29.298901,-94.923814,1.6,267470,2018,1,77554,5271,328090,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2782,29.146545,-95.047106,0.5,184870,2018,1,77554,6360,340000,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2783,29.298742,-94.790893,1.5,160020,2018,1,77550,5097,179090,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2784,29.277796,-94.818591,3.8,193740,2018,1,77551,5924,222000,M,0.12,28,6,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2785,29.182872,-94.974202,1.7,93850,2018,1,77554,8886,120250,L,0.18,28,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2786,29.317271,-94.770475,2.7,131890,2018,1,77550,6098,158320,M,0.12,23,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2787,29.267576,-94.83981,1.5,179980,2018,1,77551,10106,220060,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2788,29.269808,-94.84034,1.9,134560,2018,1,77551,6360,154280,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2789,29.286325,-94.803754,1.5,91630,2018,1,77550,5097,110700,L,0.18,20,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2790,29.214584,-94.917129,2.9,281560,2018,1,77554,6578,365710,M,0.12,7,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2791,29.260673,-94.843506,2.8,175180,2018,1,77551,6578,203060,M,0.12,18,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2792,29.318354,-94.772005,2,101310,2018,1,77550,5968,127550,L,0.18,36,16,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2793,29.285234,-94.822796,2.4,80820,2018,1,77551,5140,102110,L,0.18,56,32,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2794,29.1733,-95.00594,2.3,376260,2018,1,77554,91084,477200,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2795,29.214209,-94.94639,3.8,288270,2018,1,77554,7057,543950,M,0.12,27,11,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2796,29.307203,-94.77608,2.2,227140,2018,1,77550,5140,246220,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2797,29.285687,-94.828575,1.6,63650,2018,1,77551,5576,87170,L,0.18,27,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2798,29.293006,-94.814885,1.7,37740,2018,1,77550,5750,54470,L,0.18,33,6,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2799,29.283433,-94.806432,1.5,119950,2018,1,77550,5358,140000,L,0.18,17,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2800,29.284448,-94.827329,3.5,130450,2018,1,77551,5968,151450,L,0.18,200,34,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2801,29.29781,-94.918637,1.6,241740,2018,1,77554,5358,303850,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2802,29.143392,-95.051184,2.8,188280,2018,1,77554,7100,360810,M,0.12,23,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2803,29.278154,-94.829624,1,72840,2018,1,77551,2396,75720,L,0.18,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2804,29.254564,-94.867512,2.8,165840,2018,1,77554,10193,193990,M,0.12,19,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2805,29.270509,-94.822321,2.3,180580,2018,1,77551,8015,205750,M,0.12,3,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2806,29.213432,-94.919148,2.7,236430,2018,1,77554,5968,312930,M,0.12,9,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2807,29.27704,-94.814214,3,201640,2018,1,77551,8276,248220,M,0.12,17,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2808,29.141309,-95.047147,3,173320,2018,1,77554,6268,201630,M,0.12,21,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2809,29.274997,-94.82407,1.5,95760,2018,1,77551,6273,117180,L,0.18,20,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2810,29.285934,-94.818634,1.9,57320,2018,1,77551,2962,69700,L,0.18,39,17,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2811,29.316168,-94.768237,2.4,142670,2018,1,77550,5489,178280,M,0.12,12,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2812,29.29111,-94.807402,1.5,98180,2018,1,77550,2352,106980,L,0.18,19,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2813,29.284693,-94.815544,1.5,112510,2018,1,77551,4792,132310,L,0.18,18,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2814,29.208487,-94.93365,2.2,292300,2018,1,77554,6970,319350,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2815,29.139413,-95.047634,2.2,284430,2018,1,77554,6229,312740,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2816,29.288042,-94.824456,1.9,61710,2018,1,77551,2962,72210,L,0.18,38,16,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2817,29.147441,-95.045269,4.1,93990,2018,1,77554,6403,250000,M,0.12,200,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2818,29.299314,-94.806131,2.1,35330,2018,1,77550,2614,41280,L,0.18,55,30,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2819,29.292043,-94.814887,2.5,108730,2018,1,77550,5140,124920,L,0.18,49,29,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2820,29.135493,-95.054694,2.7,194030,2018,1,77554,5009,230220,M,0.12,13,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2821,29.2883,-94.794592,1.5,235890,2018,1,77550,7013,261120,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2822,29.296588,-94.784219,1.5,65780,2018,1,77550,1742,72330,L,0.18,22,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2823,29.295014,-94.916418,3.1,151820,2018,1,77554,6752,236220,M,0.12,27,5,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2824,29.287594,-94.82857,1.5,94120,2018,1,77551,2962,106500,L,0.18,19,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2825,29.28623,-94.818599,0.9,40780,2018,1,77551,5968,65530,L,0.18,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2826,29.298549,-94.794178,1.5,124600,2018,1,77550,2309,142030,L,0.18,16,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2827,29.288275,-94.81698,1.5,100020,2018,1,77551,5968,128520,L,0.18,20,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2828,29.298963,-94.91592,1.5,283020,2018,1,77554,5358,345130,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2829,29.143714,-95.044106,0.9,183690,2018,1,77554,6229,212000,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2830,29.259597,-94.844172,3.6,209250,2018,1,77551,6273,221540,M,0.12,22,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2831,29.284591,-94.815935,0.8,78520,2018,1,77551,5968,103270,L,0.18,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
